TestID,SortedArray,TimeComplexity(ns),SpaceComplexity(bytes),ArraySize,ArrayType,SortingMethod,TestPassed,Exception,ExecutionTime
TC_26,"['fykre', 'hzalr', 'mbykb', 'mlldw', 'vihou', 'linvw', 'sjooh', 'lapna', 'kilpi', 'ehfdn', 'eufhv', 'ujgjb', 'rpeap', 'zeibq', 'bxbxw', 'lesxb', 'oaknf', 'ohxyb', 'kxwyh', 'hzxtl', 'qsbuc', 'xqykv', 'zlsfa', 'dtrkt', 'oommk', 'kxdla', 'rwkru', 'gowje', 'jcdnl', 'eqaiq', 'dpria', 'nsisp', 'ndxvi', 'euuhd', 'tnfyp', 'vpczi', 'slmjq', 'itibh', 'yezwc', 'wrllu', 'mxtpd']",75600,26672,41,String,sortMergeSort,true,None,2025-02-11 16:41:56
TC_27,"['hdpma', 'zxlmm', 'oecwd', 'nyoky', 'ebqyc', 'bawmz', 'mlaxf', 'ycvmq', 'tgoyu', 'zvodn', 'cbubx', 'blipd', 'esrtv', 'ufsrv', 'uuhkx', 'ynxzb', 'jsuyu', 'kpihw', 'ovwjt', 'khmoj', 'tzbpz', 'omzno', 'yneyu', 'qiipr', 'rviow', 'eunhb', 'xlrmj', 'safhy', 'whaiv', 'zaxkz', 'sbgfo', 'yvsly', 'qziis', 'mthwy', 'qvkyk', 'tcecs', 'mixao', 'bfjra', 'lmdnf', 'huxoe', 'lluqb', 'ncdgq', 'crfjy', 'iiobb', 'kfjgz', 'axppb', 'xwzwb', 'euqqo', 'zwofk', 'lpwde', 'etgqx', 'glynx', 'jmggp', 'pmnxm', 'kprdn', 'oavub', 'wleig', 'dmkej', 'dudlp', 'hlctc', 'xhbbl', 'dylkw', 'aueld', 'brqmd', 'uwypa', 'ogejl', 'qpyjp', 'axrgb', 'gdlko', 'kteye', 'itikv', 'ahprw', 'klrpy', 'ynzzy', 'zootj', 'aaifq', 'iqzsn', 'cnpgl', 'turck', 'oljdj', 'oangx', 'wkdza', 'ksyop', 'mmnim', 'jsdgt', 'wzgvw', 'fxqgt', 'zvokg', 'hozzc', 'hnxxm', 'ryfrf', 'bheaz', 'zcjih']",320500,26880,93,String,sortBubbleSort,true,None,2025-02-11 16:41:56
TC_27,"['hdpma', 'zxlmm', 'oecwd', 'nyoky', 'ebqyc', 'bawmz', 'mlaxf', 'ycvmq', 'tgoyu', 'zvodn', 'cbubx', 'blipd', 'esrtv', 'ufsrv', 'uuhkx', 'ynxzb', 'jsuyu', 'kpihw', 'ovwjt', 'khmoj', 'tzbpz', 'omzno', 'yneyu', 'qiipr', 'rviow', 'eunhb', 'xlrmj', 'safhy', 'whaiv', 'zaxkz', 'sbgfo', 'yvsly', 'qziis', 'mthwy', 'qvkyk', 'tcecs', 'mixao', 'bfjra', 'lmdnf', 'huxoe', 'lluqb', 'ncdgq', 'crfjy', 'iiobb', 'kfjgz', 'axppb', 'xwzwb', 'euqqo', 'zwofk', 'lpwde', 'etgqx', 'glynx', 'jmggp', 'pmnxm', 'kprdn', 'oavub', 'wleig', 'dmkej', 'dudlp', 'hlctc', 'xhbbl', 'dylkw', 'aueld', 'brqmd', 'uwypa', 'ogejl', 'qpyjp', 'axrgb', 'gdlko', 'kteye', 'itikv', 'ahprw', 'klrpy', 'ynzzy', 'zootj', 'aaifq', 'iqzsn', 'cnpgl', 'turck', 'oljdj', 'oangx', 'wkdza', 'ksyop', 'mmnim', 'jsdgt', 'wzgvw', 'fxqgt', 'zvokg', 'hozzc', 'hnxxm', 'ryfrf', 'bheaz', 'zcjih']",131900,26880,93,String,sortQuickSort,true,None,2025-02-11 16:41:56
TC_27,"['hdpma', 'zxlmm', 'oecwd', 'nyoky', 'ebqyc', 'bawmz', 'mlaxf', 'ycvmq', 'tgoyu', 'zvodn', 'cbubx', 'blipd', 'esrtv', 'ufsrv', 'uuhkx', 'ynxzb', 'jsuyu', 'kpihw', 'ovwjt', 'khmoj', 'tzbpz', 'omzno', 'yneyu', 'qiipr', 'rviow', 'eunhb', 'xlrmj', 'safhy', 'whaiv', 'zaxkz', 'sbgfo', 'yvsly', 'qziis', 'mthwy', 'qvkyk', 'tcecs', 'mixao', 'bfjra', 'lmdnf', 'huxoe', 'lluqb', 'ncdgq', 'crfjy', 'iiobb', 'kfjgz', 'axppb', 'xwzwb', 'euqqo', 'zwofk', 'lpwde', 'etgqx', 'glynx', 'jmggp', 'pmnxm', 'kprdn', 'oavub', 'wleig', 'dmkej', 'dudlp', 'hlctc', 'xhbbl', 'dylkw', 'aueld', 'brqmd', 'uwypa', 'ogejl', 'qpyjp', 'axrgb', 'gdlko', 'kteye', 'itikv', 'ahprw', 'klrpy', 'ynzzy', 'zootj', 'aaifq', 'iqzsn', 'cnpgl', 'turck', 'oljdj', 'oangx', 'wkdza', 'ksyop', 'mmnim', 'jsdgt', 'wzgvw', 'fxqgt', 'zvokg', 'hozzc', 'hnxxm', 'ryfrf', 'bheaz', 'zcjih']",282300,26880,93,String,sortSelectionSort,true,None,2025-02-11 16:41:56
TC_27,"['hdpma', 'zxlmm', 'oecwd', 'nyoky', 'ebqyc', 'bawmz', 'mlaxf', 'ycvmq', 'tgoyu', 'zvodn', 'cbubx', 'blipd', 'esrtv', 'ufsrv', 'uuhkx', 'ynxzb', 'jsuyu', 'kpihw', 'ovwjt', 'khmoj', 'tzbpz', 'omzno', 'yneyu', 'qiipr', 'rviow', 'eunhb', 'xlrmj', 'safhy', 'whaiv', 'zaxkz', 'sbgfo', 'yvsly', 'qziis', 'mthwy', 'qvkyk', 'tcecs', 'mixao', 'bfjra', 'lmdnf', 'huxoe', 'lluqb', 'ncdgq', 'crfjy', 'iiobb', 'kfjgz', 'axppb', 'xwzwb', 'euqqo', 'zwofk', 'lpwde', 'etgqx', 'glynx', 'jmggp', 'pmnxm', 'kprdn', 'oavub', 'wleig', 'dmkej', 'dudlp', 'hlctc', 'xhbbl', 'dylkw', 'aueld', 'brqmd', 'uwypa', 'ogejl', 'qpyjp', 'axrgb', 'gdlko', 'kteye', 'itikv', 'ahprw', 'klrpy', 'ynzzy', 'zootj', 'aaifq', 'iqzsn', 'cnpgl', 'turck', 'oljdj', 'oangx', 'wkdza', 'ksyop', 'mmnim', 'jsdgt', 'wzgvw', 'fxqgt', 'zvokg', 'hozzc', 'hnxxm', 'ryfrf', 'bheaz', 'zcjih']",184200,26880,93,String,sortInsertionSort,true,None,2025-02-11 16:41:56
TC_27,"['hdpma', 'zxlmm', 'oecwd', 'nyoky', 'ebqyc', 'bawmz', 'mlaxf', 'ycvmq', 'tgoyu', 'zvodn', 'cbubx', 'blipd', 'esrtv', 'ufsrv', 'uuhkx', 'ynxzb', 'jsuyu', 'kpihw', 'ovwjt', 'khmoj', 'tzbpz', 'omzno', 'yneyu', 'qiipr', 'rviow', 'eunhb', 'xlrmj', 'safhy', 'whaiv', 'zaxkz', 'sbgfo', 'yvsly', 'qziis', 'mthwy', 'qvkyk', 'tcecs', 'mixao', 'bfjra', 'lmdnf', 'huxoe', 'lluqb', 'ncdgq', 'crfjy', 'iiobb', 'kfjgz', 'axppb', 'xwzwb', 'euqqo', 'zwofk', 'lpwde', 'etgqx', 'glynx', 'jmggp', 'pmnxm', 'kprdn', 'oavub', 'wleig', 'dmkej', 'dudlp', 'hlctc', 'xhbbl', 'dylkw', 'aueld', 'brqmd', 'uwypa', 'ogejl', 'qpyjp', 'axrgb', 'gdlko', 'kteye', 'itikv', 'ahprw', 'klrpy', 'ynzzy', 'zootj', 'aaifq', 'iqzsn', 'cnpgl', 'turck', 'oljdj', 'oangx', 'wkdza', 'ksyop', 'mmnim', 'jsdgt', 'wzgvw', 'fxqgt', 'zvokg', 'hozzc', 'hnxxm', 'ryfrf', 'bheaz', 'zcjih']",125900,26880,93,String,sortHeapSort,true,None,2025-02-11 16:41:56
TC_27,"['hdpma', 'zxlmm', 'oecwd', 'nyoky', 'ebqyc', 'bawmz', 'mlaxf', 'ycvmq', 'tgoyu', 'zvodn', 'cbubx', 'blipd', 'esrtv', 'ufsrv', 'uuhkx', 'ynxzb', 'jsuyu', 'kpihw', 'ovwjt', 'khmoj', 'tzbpz', 'omzno', 'yneyu', 'qiipr', 'rviow', 'eunhb', 'xlrmj', 'safhy', 'whaiv', 'zaxkz', 'sbgfo', 'yvsly', 'qziis', 'mthwy', 'qvkyk', 'tcecs', 'mixao', 'bfjra', 'lmdnf', 'huxoe', 'lluqb', 'ncdgq', 'crfjy', 'iiobb', 'kfjgz', 'axppb', 'xwzwb', 'euqqo', 'zwofk', 'lpwde', 'etgqx', 'glynx', 'jmggp', 'pmnxm', 'kprdn', 'oavub', 'wleig', 'dmkej', 'dudlp', 'hlctc', 'xhbbl', 'dylkw', 'aueld', 'brqmd', 'uwypa', 'ogejl', 'qpyjp', 'axrgb', 'gdlko', 'kteye', 'itikv', 'ahprw', 'klrpy', 'ynzzy', 'zootj', 'aaifq', 'iqzsn', 'cnpgl', 'turck', 'oljdj', 'oangx', 'wkdza', 'ksyop', 'mmnim', 'jsdgt', 'wzgvw', 'fxqgt', 'zvokg', 'hozzc', 'hnxxm', 'ryfrf', 'bheaz', 'zcjih']",117700,26880,93,String,sortMergeSort,true,None,2025-02-11 16:41:56
TC_28,"['bkzrg', 'jujsa', 'sfuth', 'duais', 'gggxo', 'layuq', 'qkvxy', 'ddorb', 'ymkeb', 'zyvpx', 'srhvn', 'jqjly', 'deous', 'zorhv', 'rjbbc', 'nzgsn', 'kkshq', 'eezjn', 'gyytx', 'lbujm', 'zvrlu', 'xfrxw', 'fdpil', 'vwdsz', 'iunep', 'fcftr', 'cphax', 'tggfk', 'xmxon', 'ptmsy', 'fgian', 'dtprw', 'xyxwb', 'rpgtk', 'vxcdq', 'tvhdy', 'cuvtp', 'ohkit', 'uvrrf', 'vtlfu', 'qvdfa', 'mxbhm', 'xnpsf', 'dxuzi', 'hoywn', 'scgpg', 'ahjfc', 'vsxra', 'bbgfq', 'qypef', 'yjdud', 'dmrvq', 'epspi', 'dkkut', 'amsoy', 'tornj', 'ajywl', 'olzgy', 'qxckq']",183600,26744,59,String,sortBubbleSort,true,None,2025-02-11 16:41:56
TC_28,"['bkzrg', 'jujsa', 'sfuth', 'duais', 'gggxo', 'layuq', 'qkvxy', 'ddorb', 'ymkeb', 'zyvpx', 'srhvn', 'jqjly', 'deous', 'zorhv', 'rjbbc', 'nzgsn', 'kkshq', 'eezjn', 'gyytx', 'lbujm', 'zvrlu', 'xfrxw', 'fdpil', 'vwdsz', 'iunep', 'fcftr', 'cphax', 'tggfk', 'xmxon', 'ptmsy', 'fgian', 'dtprw', 'xyxwb', 'rpgtk', 'vxcdq', 'tvhdy', 'cuvtp', 'ohkit', 'uvrrf', 'vtlfu', 'qvdfa', 'mxbhm', 'xnpsf', 'dxuzi', 'hoywn', 'scgpg', 'ahjfc', 'vsxra', 'bbgfq', 'qypef', 'yjdud', 'dmrvq', 'epspi', 'dkkut', 'amsoy', 'tornj', 'ajywl', 'olzgy', 'qxckq']",77600,26744,59,String,sortQuickSort,true,None,2025-02-11 16:41:56
TC_28,"['bkzrg', 'jujsa', 'sfuth', 'duais', 'gggxo', 'layuq', 'qkvxy', 'ddorb', 'ymkeb', 'zyvpx', 'srhvn', 'jqjly', 'deous', 'zorhv', 'rjbbc', 'nzgsn', 'kkshq', 'eezjn', 'gyytx', 'lbujm', 'zvrlu', 'xfrxw', 'fdpil', 'vwdsz', 'iunep', 'fcftr', 'cphax', 'tggfk', 'xmxon', 'ptmsy', 'fgian', 'dtprw', 'xyxwb', 'rpgtk', 'vxcdq', 'tvhdy', 'cuvtp', 'ohkit', 'uvrrf', 'vtlfu', 'qvdfa', 'mxbhm', 'xnpsf', 'dxuzi', 'hoywn', 'scgpg', 'ahjfc', 'vsxra', 'bbgfq', 'qypef', 'yjdud', 'dmrvq', 'epspi', 'dkkut', 'amsoy', 'tornj', 'ajywl', 'olzgy', 'qxckq']",238900,26744,59,String,sortSelectionSort,true,None,2025-02-11 16:41:56
TC_28,"['bkzrg', 'jujsa', 'sfuth', 'duais', 'gggxo', 'layuq', 'qkvxy', 'ddorb', 'ymkeb', 'zyvpx', 'srhvn', 'jqjly', 'deous', 'zorhv', 'rjbbc', 'nzgsn', 'kkshq', 'eezjn', 'gyytx', 'lbujm', 'zvrlu', 'xfrxw', 'fdpil', 'vwdsz', 'iunep', 'fcftr', 'cphax', 'tggfk', 'xmxon', 'ptmsy', 'fgian', 'dtprw', 'xyxwb', 'rpgtk', 'vxcdq', 'tvhdy', 'cuvtp', 'ohkit', 'uvrrf', 'vtlfu', 'qvdfa', 'mxbhm', 'xnpsf', 'dxuzi', 'hoywn', 'scgpg', 'ahjfc', 'vsxra', 'bbgfq', 'qypef', 'yjdud', 'dmrvq', 'epspi', 'dkkut', 'amsoy', 'tornj', 'ajywl', 'olzgy', 'qxckq']",113500,26744,59,String,sortInsertionSort,true,None,2025-02-11 16:41:56
TC_28,"['bkzrg', 'jujsa', 'sfuth', 'duais', 'gggxo', 'layuq', 'qkvxy', 'ddorb', 'ymkeb', 'zyvpx', 'srhvn', 'jqjly', 'deous', 'zorhv', 'rjbbc', 'nzgsn', 'kkshq', 'eezjn', 'gyytx', 'lbujm', 'zvrlu', 'xfrxw', 'fdpil', 'vwdsz', 'iunep', 'fcftr', 'cphax', 'tggfk', 'xmxon', 'ptmsy', 'fgian', 'dtprw', 'xyxwb', 'rpgtk', 'vxcdq', 'tvhdy', 'cuvtp', 'ohkit', 'uvrrf', 'vtlfu', 'qvdfa', 'mxbhm', 'xnpsf', 'dxuzi', 'hoywn', 'scgpg', 'ahjfc', 'vsxra', 'bbgfq', 'qypef', 'yjdud', 'dmrvq', 'epspi', 'dkkut', 'amsoy', 'tornj', 'ajywl', 'olzgy', 'qxckq']",155500,26744,59,String,sortHeapSort,true,None,2025-02-11 16:41:56
TC_28,"['bkzrg', 'jujsa', 'sfuth', 'duais', 'gggxo', 'layuq', 'qkvxy', 'ddorb', 'ymkeb', 'zyvpx', 'srhvn', 'jqjly', 'deous', 'zorhv', 'rjbbc', 'nzgsn', 'kkshq', 'eezjn', 'gyytx', 'lbujm', 'zvrlu', 'xfrxw', 'fdpil', 'vwdsz', 'iunep', 'fcftr', 'cphax', 'tggfk', 'xmxon', 'ptmsy', 'fgian', 'dtprw', 'xyxwb', 'rpgtk', 'vxcdq', 'tvhdy', 'cuvtp', 'ohkit', 'uvrrf', 'vtlfu', 'qvdfa', 'mxbhm', 'xnpsf', 'dxuzi', 'hoywn', 'scgpg', 'ahjfc', 'vsxra', 'bbgfq', 'qypef', 'yjdud', 'dmrvq', 'epspi', 'dkkut', 'amsoy', 'tornj', 'ajywl', 'olzgy', 'qxckq']",81500,26744,59,String,sortMergeSort,true,None,2025-02-11 16:41:56
TC_29,"['hiuva', 'scczz', 'mduwo', 'gnuwr', 'vgbdr', 'ntvqa', 'fbebr', 'lhvob', 'wjfbd', 'issyf', 'vorzb', 'qnxbu', 'xhtpp', 'xlili', 'mmwyx', 'irtjz', 'mehfv', 'gsafq', 'pmrhj', 'ecbsg', 'qpnfl', 'rlkoe', 'diale']",110300,26600,23,String,sortBubbleSort,true,None,2025-02-11 16:41:56
TC_29,"['hiuva', 'scczz', 'mduwo', 'gnuwr', 'vgbdr', 'ntvqa', 'fbebr', 'lhvob', 'wjfbd', 'issyf', 'vorzb', 'qnxbu', 'xhtpp', 'xlili', 'mmwyx', 'irtjz', 'mehfv', 'gsafq', 'pmrhj', 'ecbsg', 'qpnfl', 'rlkoe', 'diale']",99600,26600,23,String,sortQuickSort,true,None,2025-02-11 16:41:56
TC_29,"['hiuva', 'scczz', 'mduwo', 'gnuwr', 'vgbdr', 'ntvqa', 'fbebr', 'lhvob', 'wjfbd', 'issyf', 'vorzb', 'qnxbu', 'xhtpp', 'xlili', 'mmwyx', 'irtjz', 'mehfv', 'gsafq', 'pmrhj', 'ecbsg', 'qpnfl', 'rlkoe', 'diale']",160100,26600,23,String,sortSelectionSort,true,None,2025-02-11 16:41:56
TC_29,"['hiuva', 'scczz', 'mduwo', 'gnuwr', 'vgbdr', 'ntvqa', 'fbebr', 'lhvob', 'wjfbd', 'issyf', 'vorzb', 'qnxbu', 'xhtpp', 'xlili', 'mmwyx', 'irtjz', 'mehfv', 'gsafq', 'pmrhj', 'ecbsg', 'qpnfl', 'rlkoe', 'diale']",70500,26600,23,String,sortInsertionSort,true,None,2025-02-11 16:41:56
TC_29,"['hiuva', 'scczz', 'mduwo', 'gnuwr', 'vgbdr', 'ntvqa', 'fbebr', 'lhvob', 'wjfbd', 'issyf', 'vorzb', 'qnxbu', 'xhtpp', 'xlili', 'mmwyx', 'irtjz', 'mehfv', 'gsafq', 'pmrhj', 'ecbsg', 'qpnfl', 'rlkoe', 'diale']",107400,26600,23,String,sortHeapSort,true,None,2025-02-11 16:41:56
TC_29,"['hiuva', 'scczz', 'mduwo', 'gnuwr', 'vgbdr', 'ntvqa', 'fbebr', 'lhvob', 'wjfbd', 'issyf', 'vorzb', 'qnxbu', 'xhtpp', 'xlili', 'mmwyx', 'irtjz', 'mehfv', 'gsafq', 'pmrhj', 'ecbsg', 'qpnfl', 'rlkoe', 'diale']",118900,26600,23,String,sortMergeSort,true,None,2025-02-11 16:41:56
TC_30,"[814, 498, 328, 273, 759, 724, 626, 436, 318, 594, 626, 913, 113, 64, 503, 565, 273, 583, 140, 512, 565, 710, 517, 480, 183, 26, 730, 535, 111, 203, 104, 348, 810, 317, 620, 479, 542, 260, 179, 574, 972, 31, 158, 109, 566, 857, 110, 584, 162, 27, 882, 494, 826, 230, 58, 378, 208, 121, 180, 825, 772, 177, 248, 752]",330900,26760,64,Numeric,sortBubbleSort,true,None,2025-02-11 16:41:56
TC_30,"[814, 498, 328, 273, 759, 724, 626, 436, 318, 594, 626, 913, 113, 64, 503, 565, 273, 583, 140, 512, 565, 710, 517, 480, 183, 26, 730, 535, 111, 203, 104, 348, 810, 317, 620, 479, 542, 260, 179, 574, 972, 31, 158, 109, 566, 857, 110, 584, 162, 27, 882, 494, 826, 230, 58, 378, 208, 121, 180, 825, 772, 177, 248, 752]",134300,26760,64,Numeric,sortQuickSort,true,None,2025-02-11 16:41:57
TC_30,"[814, 498, 328, 273, 759, 724, 626, 436, 318, 594, 626, 913, 113, 64, 503, 565, 273, 583, 140, 512, 565, 710, 517, 480, 183, 26, 730, 535, 111, 203, 104, 348, 810, 317, 620, 479, 542, 260, 179, 574, 972, 31, 158, 109, 566, 857, 110, 584, 162, 27, 882, 494, 826, 230, 58, 378, 208, 121, 180, 825, 772, 177, 248, 752]",195600,26760,64,Numeric,sortSelectionSort,true,None,2025-02-11 16:41:57
TC_30,"[814, 498, 328, 273, 759, 724, 626, 436, 318, 594, 626, 913, 113, 64, 503, 565, 273, 583, 140, 512, 565, 710, 517, 480, 183, 26, 730, 535, 111, 203, 104, 348, 810, 317, 620, 479, 542, 260, 179, 574, 972, 31, 158, 109, 566, 857, 110, 584, 162, 27, 882, 494, 826, 230, 58, 378, 208, 121, 180, 825, 772, 177, 248, 752]",119900,26760,64,Numeric,sortInsertionSort,true,None,2025-02-11 16:41:57
TC_30,"[814, 498, 328, 273, 759, 724, 626, 436, 318, 594, 626, 913, 113, 64, 503, 565, 273, 583, 140, 512, 565, 710, 517, 480, 183, 26, 730, 535, 111, 203, 104, 348, 810, 317, 620, 479, 542, 260, 179, 574, 972, 31, 158, 109, 566, 857, 110, 584, 162, 27, 882, 494, 826, 230, 58, 378, 208, 121, 180, 825, 772, 177, 248, 752]",135600,26760,64,Numeric,sortHeapSort,true,None,2025-02-11 16:41:57
TC_30,"[814, 498, 328, 273, 759, 724, 626, 436, 318, 594, 626, 913, 113, 64, 503, 565, 273, 583, 140, 512, 565, 710, 517, 480, 183, 26, 730, 535, 111, 203, 104, 348, 810, 317, 620, 479, 542, 260, 179, 574, 972, 31, 158, 109, 566, 857, 110, 584, 162, 27, 882, 494, 826, 230, 58, 378, 208, 121, 180, 825, 772, 177, 248, 752]",113000,26760,64,Numeric,sortMergeSort,true,None,2025-02-11 16:41:57
